booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,lead_time,average_price,special_requests,date_of_reservation,market_segment_type_corporate,market_segment_type_offline,market_segment_type_online,market_segment_type_other,room_type_other,room_type_room_type_1,room_type_room_type_4,season_high,season_low,type_of_meal_meal_plan_1,type_of_meal_meal_plan_2,type_of_meal_not_selected 
INN20661,2,0,0,3,35,87.0,0,2018-03-08,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN13667,2,0,0,2,1,103.0,0,2018-03-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN22128,1,0,0,3,16,76.0,0,2018-03-08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN11206,1,0,0,3,5,66.0,0,2018-03-08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN24945,2,0,0,4,80,75.95,0,2018-03-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN17768,2,0,0,2,13,81.0,0,2018-03-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN04378,1,0,0,1,8,80.0,0,2018-03-08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN04602,1,0,0,2,33,62.2,0,2018-03-08,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN09371,2,0,0,4,49,63.75,0,2018-03-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN09491,2,0,0,3,29,86.93,1,2018-03-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN29459,1,0,0,3,16,76.0,0,2018-03-08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN21567,1,0,0,3,1,75.0,0,2018-03-08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN27160,2,0,0,5,162,62.0,1,2018-03-08,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
INN17673,2,0,0,3,3,91.0,1,2018-03-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN29582,1,0,0,3,16,76.0,0,2018-03-08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN08007,2,0,0,3,94,96.3,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
INN35685,2,0,0,3,48,105.3,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN31433,2,0,0,3,35,38.67,0,2018-03-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN13189,2,0,0,3,59,87.3,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN34651,2,0,0,2,17,88.0,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN02082,2,0,0,3,44,71.1,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN35442,1,0,0,1,17,75.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN32938,1,0,0,1,17,75.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN28043,1,0,1,4,87,53.67,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN17270,1,0,0,1,2,88.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN07903,2,0,1,4,38,63.06,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN10782,2,0,1,4,64,73.95,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN07372,2,0,0,3,16,135.0,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INN09584,2,0,0,1,2,40.0,1,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN06827,1,0,0,1,14,86.0,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN24889,1,0,0,2,8,64.4,0,2018-03-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN31067,2,0,0,2,7,80.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN07300,1,0,0,1,0,65.0,1,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN16183,2,0,0,4,2,105.0,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN26212,2,0,0,4,21,93.5,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN33267,2,0,0,2,59,67.5,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN04494,2,0,0,4,36,63.06,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN32592,2,0,0,3,66,96.3,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN09051,3,0,0,4,28,120.65,3,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN02566,1,0,0,1,49,67.22,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN02520,2,0,0,3,81,67.5,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN30867,2,2,0,3,30,77.5,0,2018-03-09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
INN24132,2,0,0,3,20,80.0,0,2018-03-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN26096,2,0,0,4,52,63.75,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN05217,2,0,1,4,49,73.95,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN23871,2,0,0,4,28,100.7,2,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN32684,1,0,0,4,7,99.0,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN00284,2,0,0,4,62,63.75,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN10417,2,0,2,5,35,81.9,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN17145,1,0,0,2,1,65.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN35522,1,0,0,1,1,67.0,1,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN35163,2,0,2,6,51,63.75,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN32822,2,2,0,3,29,77.5,2,2018-03-09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
INN12747,2,0,0,2,70,67.5,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN25546,2,0,0,1,31,81.9,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN20708,1,0,0,1,1,95.0,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN00076,2,0,1,4,18,116.8,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN17146,1,0,0,1,2,79.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN15612,2,0,0,4,55,56.94,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN20221,1,0,0,1,1,40.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN05771,2,0,0,3,18,85.0,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN18847,1,0,0,2,17,75.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN31397,2,0,0,4,6,109.0,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN09336,2,0,0,2,17,79.0,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN30087,1,0,0,1,17,75.0,0,2018-03-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN08324,2,0,0,4,16,100.0,2,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN30966,2,0,0,1,1,101.0,1,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN21970,3,0,0,4,20,129.5,4,2018-03-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN24039,2,0,0,2,56,78.3,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN34439,1,0,0,1,0,65.0,1,2018-03-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN23088,2,0,0,3,19,85.0,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN08982,2,0,0,4,52,63.75,0,2018-03-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN24428,2,0,2,3,44,80.26,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN19241,2,0,0,3,6,106.33,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN25413,2,0,1,3,67,75.95,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN16205,2,0,0,2,14,70.0,0,2018-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN02711,2,0,6,13,64,70.46,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN28937,2,0,0,3,43,73.1,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN24366,2,0,0,1,36,81.9,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN05651,2,0,2,4,15,88.0,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN19400,2,0,1,3,63,63.75,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN11253,2,0,2,5,8,72.0,0,2018-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN35229,2,0,1,3,67,73.95,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN16227,2,0,1,3,63,63.75,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN06128,2,0,0,3,74,89.3,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN06450,2,0,0,3,61,87.3,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN18904,2,1,0,3,27,111.33,2,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN27973,2,0,0,3,7,106.33,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN13233,2,0,1,3,63,63.75,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN06277,2,0,0,3,41,83.9,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN01465,2,0,0,1,2,89.0,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN23021,2,0,2,3,31,95.4,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN08310,1,0,0,1,0,50.0,1,2018-03-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN24697,2,0,0,3,64,89.3,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN00539,1,0,0,1,35,71.1,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN20226,2,0,0,3,64,87.3,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN14643,2,0,2,3,29,100.28,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN25676,2,1,0,3,30,98.1,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN05984,2,0,0,1,1,120.0,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN25086,1,0,1,3,39,51.28,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN25780,3,0,0,3,42,83.61,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN30532,3,0,0,3,67,69.5,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN35972,2,0,2,5,27,77.2,2,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN12757,2,0,0,3,86,87.3,2,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
INN03436,3,0,0,3,14,102.0,1,2018-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN16073,2,0,0,1,60,76.5,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN12774,2,0,0,3,106,38.67,0,2018-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN14421,2,0,2,3,39,81.9,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN12340,3,0,1,3,14,69.75,0,2018-03-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN24444,2,0,1,3,51,63.75,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN30881,2,0,0,2,45,71.1,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN23723,2,0,1,3,46,67.15,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN26516,1,0,0,1,0,50.0,1,2018-03-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN10212,3,0,3,8,34,118.96,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN34256,2,0,0,3,67,78.3,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN21022,2,0,1,3,10,63.58,1,2018-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN28099,2,0,2,3,46,77.35,2,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN14909,2,0,2,3,45,67.15,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN33248,1,0,0,2,46,82.9,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN05961,2,0,1,3,23,96.0,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN11624,2,0,0,3,23,82.33,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN35281,2,0,0,3,25,94.33,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN00123,2,0,1,3,68,73.95,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN31499,2,0,0,2,21,93.0,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN00443,2,0,1,3,37,81.9,2,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN08901,2,0,0,2,11,95.0,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN27143,1,0,0,2,6,93.0,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN20004,2,0,1,3,59,82.45,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN18388,2,0,1,3,56,73.95,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN33681,2,0,0,3,24,94.33,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN28360,2,0,0,3,86,58.0,0,2018-03-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN21071,2,0,2,3,67,63.75,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN05849,2,0,0,2,16,109.0,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN10244,2,0,0,3,47,91.8,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN03682,2,1,1,3,40,98.1,2,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN17904,2,0,1,3,69,69.6,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN02299,2,0,0,3,60,87.3,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN06622,2,0,0,1,36,81.9,2,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN27351,1,0,0,1,57,54.98,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN06086,1,0,0,1,1,103.0,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN06049,2,0,0,1,27,90.0,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN12116,2,0,1,3,49,65.49,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN34328,2,0,1,3,63,63.75,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN09319,2,0,0,3,67,67.5,1,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN28398,2,0,0,1,65,76.5,0,2018-03-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN14191,2,0,0,2,6,118.0,0,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN33319,1,0,0,1,16,75.0,0,2018-03-11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN19135,2,0,1,2,133,84.33,1,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN10410,2,0,0,2,68,67.5,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN06360,2,0,1,2,133,84.33,1,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN29341,2,0,1,2,37,63.0,0,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN25684,1,0,2,4,7,103.0,0,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN07594,2,0,1,2,20,97.0,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN34902,2,0,1,2,95,58.0,1,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN08132,2,0,0,2,68,67.5,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN28870,2,0,1,2,50,87.3,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN06736,2,0,2,2,40,71.1,0,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN35369,2,0,1,2,133,84.33,1,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN03474,1,0,2,2,9,54.74,0,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN07794,2,0,1,2,31,95.4,0,2018-03-11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN31970,2,0,1,2,8,124.0,0,2018-03-11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN20929,2,0,1,2,6,97.0,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN29643,2,0,2,2,57,63.75,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN13480,1,0,0,1,3,75.0,0,2018-03-11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN06381,2,0,1,2,133,84.33,1,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN19989,2,0,1,2,64,51.97,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN13591,2,0,0,2,17,97.0,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN06162,2,0,2,2,50,82.45,0,2018-03-11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
INN29303,2,0,1,2,98,58.0,0,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN21819,2,2,1,2,62,139.05,0,2018-03-11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
INN04399,1,0,1,2,8,103.0,1,2018-03-11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
INN09862,2,0,2,2,30,85.0,1,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN23736,2,0,0,2,62,67.5,0,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN25867,2,0,1,2,47,71.1,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN28959,2,0,0,1,3,109.0,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN12611,1,0,0,1,4,99.0,0,2018-03-11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN28798,2,0,0,2,68,67.5,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INN20601,2,0,0,2,3,118.0,2,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN05784,2,0,0,1,16,75.0,0,2018-03-11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
INN01545,2,0,1,2,133,84.33,1,2018-03-11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
INN35967,2,0,1,2,62,60.29,1,2018-03-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
